,address,state,baths,beds,list_price,is_foreclosure,latitude,longitude,CityName,CountyName,NeighborhoodName,ZipCodeName,StatusInactive,StatusActive,StatusPending,StatusPublicRecord,TypeCondo/Coop,TypeSingleFamilyResidential,TypeMulti Family,TypeOther,TypeTownhouse,TypeCondo/Co-op,TypeGarage
1818,15600 NW 7TH AVENUE #501,FL,1.0,1.0,89900.0,0,25.9177,-80.2127,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1819,159 NW 165th St,FL,1.0,2.0,260000.0,0,25.9264,-80.2035,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1821,16132 N Miami Ave,FL,1.0,2.0,271990.0,0,25.9233,-80.2004,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1822,16200 NW 2nd Ave #104,FL,2.0,3.0,265000.0,0,25.9236,-80.2049,1,1,10,26,1,0,0,0,0,0,0,0,1,0,0
1823,16200 NW 2nd Ave #105,FL,3.0,2.0,149900.0,0,25.9235,-80.2046,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1824,16200 NW 2nd Ave #106,FL,2.0,3.0,255000.0,0,25.9235,-80.2046,1,1,10,26,1,0,0,0,0,0,0,0,1,0,0
1825,16220 NW 2nd Ave #310,FL,2.0,2.0,120000.0,0,25.9235,-80.2053,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1826,16220 NW 2nd Ave #311,FL,2.0,2.0,120000.0,0,25.9235,-80.2053,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1827,16220 NW 2nd Ave #411,FL,2.0,2.0,170000.0,0,25.9235,-80.2053,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1828,16220 NW 2nd Ave #512,FL,2.0,2.0,135000.0,0,25.9236,-80.2053,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1829,16237 N Miami Ave,FL,3.0,4.0,469000.0,0,25.9243,-80.1999,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1830,16450 NW 2  AVE #405,FL,1.0,0.0,90000.0,0,25.9244,-80.2215,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1831,16450 NW 2nd Ave #103,FL,1.0,0.0,110000.0,0,25.9258,-80.2051,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1832,16450 NW 2nd Ave #104,FL,1.0,0.0,90000.0,0,25.9258,-80.2051,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1833,16450 NW 2nd Ave #109,FL,2.0,2.0,145000.0,0,25.9258,-80.2051,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1834,16450 NW 2nd Ave #210,FL,1.0,1.0,130000.0,0,25.9258,-80.205,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1835,16450 NW 2nd Ave #211,FL,1.0,1.0,145000.0,0,25.9259,-80.2049,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1836,16450 NW 2nd Ave #214,FL,1.0,1.0,89500.0,0,25.9258,-80.205,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1837,16450 NW 2nd Ave #303,FL,1.0,0.0,105000.0,0,25.9258,-80.2051,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1838,16450 NW 2nd Ave #308,FL,1.0,1.0,150000.0,0,25.9258,-80.2051,1,1,10,26,1,0,0,0,1,0,0,0,0,0,0
1839,16815 NW 14 Avenue,FL,4.0,3.0,329900.0,0,25.9291,-80.225,1,1,12,26,1,0,0,0,0,0,0,0,1,0,0
1840,170 NW 163rd St,FL,2.0,4.0,369000.0,0,25.9241,-80.2035,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1841,170 NW 165th St,FL,2.0,3.0,187000.0,0,25.9259,-80.2037,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1842,17020 NW 14th Ave,FL,1.0,3.0,339000.0,0,25.9304,-80.2255,1,1,12,26,1,0,0,0,0,1,0,0,0,0,0
1843,17041 NW 9th Pl,FL,2.0,3.0,450000.0,0,25.9308,-80.218,1,1,10,26,0,1,0,0,0,1,0,0,0,0,0
1844,17045 NORTHWEST 9TH COURT,FL,2.0,3.0,324000.0,1,25.9308,-80.2172,1,3,10,26,1,0,0,0,0,1,0,0,0,0,0
1846,17051 NW 9th Pl,FL,2.0,4.0,310000.0,0,25.931,-80.218,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1847,17210 NW 9th Pl,FL,2.0,3.0,315000.0,0,25.9322,-80.2185,1,1,10,26,0,0,1,0,0,1,0,0,0,0,0
1848,17335 NW 7th Ave #307,FL,3.0,2.0,300000.0,0,25.9351,-80.2109,1,1,10,26,0,1,0,0,1,0,0,0,0,0,0
1849,17400 Northwest 16 AVE,FL,2.0,3.0,249900.0,0,25.8592,-80.225,1,3,12,26,1,0,0,0,0,1,0,0,0,0,0
1850,18000 NW 2nd Pl,FL,1.0,2.0,315000.0,0,25.9401,-80.207,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1851,18030 NW 8th Pl,FL,2.0,3.0,250000.0,0,25.9402,-80.2165,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1852,18040 NW 3rd Ave,FL,1.0,2.0,249900.0,0,25.9405,-80.2078,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1853,18221 NW 5th Ave,FL,2.0,3.0,350000.0,0,25.942,-80.2089,1,1,10,26,1,0,0,0,0,1,0,0,0,0,0
1855,100 NE 71st St,FL,0.0,0.0,320000.0,0,25.8399,-80.1945,1,1,10,27,1,0,0,0,0,0,1,0,0,0,0
1856,1000  Quayside Ter #1701,FL,3.0,3.0,669000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1857,1000  Quayside Ter #1711,FL,2.0,2.0,350000.0,0,25.8738,-80.1684,1,3,1,27,1,0,0,0,1,0,0,0,0,0,0
1858,1000  Quayside Ter #1904,FL,2.0,2.0,279000.0,0,25.8738,-80.1684,1,3,1,27,1,0,0,0,1,0,0,0,0,0,0
1859,1000  Quayside Ter #712,FL,2.0,2.0,299000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1860,1000  Quayside Ter #803,FL,2.0,2.0,285000.0,0,25.8738,-80.1684,1,3,1,27,1,0,0,0,1,0,0,0,0,0,0
1861,1000  Quayside Ter #805,FL,2.0,2.0,279900.0,0,25.8738,-80.1684,1,3,1,27,1,0,0,0,1,0,0,0,0,0,0
1862,1000  Quayside Ter #811,FL,2.0,2.0,387000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1863,1000  Quayside Ter #PH6,FL,2.0,2.0,489000.0,0,25.8738,-80.1684,1,3,1,27,1,0,0,0,1,0,0,0,0,0,0
1864,1000 N Quayside Ter #601,FL,3.0,3.0,439000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1865,1000 NE 72nd Ter,FL,4.0,3.0,999900.0,0,25.8417,-80.1763,1,1,1,27,1,0,0,0,0,1,0,0,0,0,0
1866,1000 NE Little River Dr,FL,6.0,4.0,3200000.0,0,25.8461,-80.1761,1,1,1,27,1,0,0,0,0,1,0,0,0,0,0
1867,1000 QUAYSIDE TE #1903,FL,2.0,2.0,255000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1868,1000 Quayside Ter #1004,FL,2.0,2.0,239000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1869,1000 Quayside Ter #1011,FL,2.0,2.0,295900.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1870,1000 Quayside Ter #1101,FL,3.0,3.0,879000.0,0,25.8738,-80.1684,1,1,1,27,0,1,0,0,1,0,0,0,0,0,0
1871,1000 Quayside Ter #1112,FL,2.0,2.0,249000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1872,1000 Quayside ter #1207,FL,2.0,2.0,270000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1873,1000 Quayside Ter #1212,FL,2.0,3.0,355000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1874,1000 Quayside Ter #1403,FL,2.0,2.0,195000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1875,1000 Quayside Ter #1405,FL,2.0,2.0,300000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1876,1000 Quayside Ter #1409,FL,2.0,2.0,279000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1877,1000 Quayside Ter #1410,FL,2.0,2.0,340000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1878,1000 Quayside Ter #1503,FL,2.0,2.0,265000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1879,1000 Quayside Ter #1504,FL,2.0,2.0,500000.0,0,25.8737,-80.1684,1,1,1,27,0,1,0,0,1,0,0,0,0,0,0
1880,1000 Quayside Ter #1506,FL,2.0,2.0,528000.0,0,25.8736,-80.1686,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1881,1000 Quayside Ter #1607,FL,2.0,2.0,549000.0,0,25.8736,-80.1686,1,1,1,27,0,1,0,0,1,0,0,0,0,0,0
1882,1000 Quayside Ter #1704,FL,2.0,2.0,315000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1883,1000 Quayside Ter #1711,FL,2.0,2.0,320000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1884,1000 Quayside Ter #1803,FL,2.0,2.0,275000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1885,1000 Quayside Ter #1812,FL,2.0,2.0,265000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1886,1000 Quayside Ter #1903,FL,2.0,2.0,349000.0,0,25.8736,-80.1686,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1887,1000 Quayside Ter #1906,FL,2.0,2.0,249900.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1888,1000 Quayside Ter #302,FL,2.0,2.0,299000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1889,1000 Quayside Ter #303,FL,2.0,2.0,219000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1890,1000 Quayside Ter #304,FL,2.0,2.0,199900.0,1,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1891,1000 Quayside Ter #305,FL,2.0,2.0,299000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1892,1000 Quayside Ter #312,FL,2.0,2.0,514000.0,0,25.8736,-80.1686,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1893,1000 Quayside Ter #407,FL,2.0,2.0,195000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1894,1000 Quayside Ter #408,FL,2.0,1.0,219000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1895,1000 Quayside Ter #501,FL,3.0,3.0,499000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1896,1000 Quayside Ter #502,FL,2.0,2.0,341900.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1897,1000 Quayside Ter #504,FL,2.0,2.0,430000.0,0,25.8736,-80.1686,1,1,1,27,0,1,0,0,1,0,0,0,0,0,0
1898,1000 Quayside Ter #506,FL,2.0,2.0,599000.0,0,25.8737,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1899,1000 Quayside Ter #512,FL,2.0,2.0,259000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1900,1000 Quayside Ter #601,FL,3.0,3.0,369900.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1901,1000 Quayside Ter #604,FL,2.0,2.0,180500.0,1,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1902,1000 Quayside Ter #702,FL,2.0,2.0,269900.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1903,1000 Quayside Ter #703,FL,2.0,2.0,335000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1904,1000 Quayside Ter #709,FL,2.0,2.0,178000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1905,1000 Quayside Ter #712,FL,2.0,2.0,321000.0,0,25.8736,-80.1686,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1906,1000 Quayside Ter #803,FL,2.0,2.0,299900.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1907,1000 Quayside Ter #811,FL,2.0,2.0,365000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1908,1000 Quayside Ter #PH5,FL,2.0,2.0,359000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1909,1000 Quayside Ter #TS-05,FL,2.0,2.0,599900.0,0,25.8737,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1910,1000 Quayside Ter #TS12,FL,2.0,2.0,420000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1911,1000 Quayside Ter 407,FL,2.0,2.0,287000.0,0,25.8738,-80.1684,1,3,1,27,1,0,0,0,1,0,0,0,0,0,0
1912,1000 Quayside Ter. #804,FL,2.0,2.0,439000.0,0,25.8737,-80.1684,1,1,1,27,0,0,1,0,1,0,0,0,0,0,0
1913,1000 Quayside Terrace #1608,FL,2.0,1.0,220000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1914,1000 Quayside Terrace #1802,FL,2.0,3.0,450000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1915,1000 Quayside Terrace #1804,FL,2.0,2.0,290000.0,0,25.8738,-80.1683,1,2,1,27,1,0,0,0,0,0,0,1,0,0,0
1916,1000 Quayside Terrace #402,FL,2.0,2.0,299000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1917,1000 Quayside Terrace #606,FL,2.0,2.0,379000.0,0,25.8738,-80.1684,1,1,1,27,1,0,0,0,1,0,0,0,0,0,0
1918,1000 Quayside Terrace #905,FL,2.0,2.0,432000.0,0,25.8738,-80.1684,1,2,1,27,1,0,0,0,0,0,0,1,0,0,0
1920,1001 NE 82nd Ter,FL,2.0,3.0,649000.0,0,25.8514,-80.1764,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1921,1001 NE 82nd Terrace,FL,2.0,3.0,649900.0,0,25.8514,-80.1764,1,2,23,27,1,0,0,0,0,1,0,0,0,0,0
1922,1001 NE 86th St,FL,3.0,2.0,936000.0,0,25.8547,-80.1765,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1923,1010 NE 78th Street Rd,FL,0.0,0.0,799000.0,0,25.8467,-80.1756,1,1,1,27,1,0,0,0,0,1,0,0,0,0,0
1924,1010 NE 83rd St,FL,3.0,3.0,699000.0,0,25.8517,-80.1763,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1925,1015 NE 81st St,FL,4.0,4.0,599000.0,0,25.8498,-80.1762,1,3,1,27,1,0,0,0,0,1,0,0,0,0,0
1926,1020 NE 83rd,FL,2.0,3.0,624900.0,0,25.8517,-80.1761,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1927,1020 NE 83rd St,FL,2.0,3.0,599000.0,0,25.8517,-80.1761,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1928,1020 NE 85th St,FL,2.0,3.0,389000.0,0,25.8536,-80.1762,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1929,1020 NE 92nd St,FL,3.0,3.0,2000000.0,0,25.8602,-80.1761,1,1,23,27,0,1,0,0,0,1,0,0,0,0,0
1930,1021 83rd,FL,2.0,3.0,1963042.0,0,25.8522,-80.1762,1,5,23,27,0,0,0,1,0,1,0,0,0,0,0
1931,1021 NE 83rd St,FL,2.0,3.0,1999000.0,0,25.8521,-80.1762,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1932,1025 Belle Meade Island Dr,FL,4.0,4.0,3299000.0,0,25.8452,-80.1759,1,1,1,27,1,0,0,0,0,1,0,0,0,0,0
1933,1026 NE 88th St,FL,3.0,4.0,1200000.0,0,25.856,-80.1763,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1934,1030 NE 80th St,FL,0.0,0.0,1800000.0,0,25.8486,-80.1758,1,1,23,27,1,0,0,0,0,0,1,0,0,0,0
1935,1030 NE 81st St,FL,2.0,3.0,559000.0,0,25.8494,-80.1758,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1936,1030 NE 83rd St,FL,3.0,3.0,399900.0,0,25.8517,-80.176,1,3,1,27,1,0,0,0,0,1,0,0,0,0,0
1937,1030 Northeast 85th St,FL,2.0,3.0,489000.0,0,25.8536,-80.1761,1,3,23,27,1,0,0,0,0,1,0,0,0,0,0
1938,1031 NE 90th St,FL,3.0,4.0,699000.0,0,25.859,-80.1762,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1939,1032 NE 82nd Ter,FL,2.0,3.0,499000.0,0,25.851,-80.1758,1,3,1,27,1,0,0,0,0,1,0,0,0,0,0
1940,1035 Belle Meade Island Dr,FL,2.0,3.0,3300000.0,0,25.8451,-80.1756,1,1,1,27,1,0,0,0,0,1,0,0,0,0,0
1941,1038 NE 88th St,FL,1.0,3.0,839000.0,0,25.856,-80.1761,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1942,1039 NE 82nd Ter,FL,2.0,3.0,679000.0,0,25.8514,-80.1757,1,1,23,27,0,1,0,0,0,1,0,0,0,0,0
1943,1039 NE Little River Dr,FL,3.0,3.0,779000.0,0,25.8462,-80.1751,1,1,1,27,1,0,0,0,0,1,0,0,0,0,0
1944,1040 NE 78th St Rd,FL,0.0,0.0,925000.0,0,25.8465,-80.1749,1,1,1,27,1,0,0,0,0,0,1,0,0,0,0
1945,1040 NE 82nd St,FL,2.0,3.0,569900.0,0,25.8502,-80.1758,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1946,1040 NE 85th St,FL,2.0,3.0,725000.0,0,25.8536,-80.1759,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1948,1040 Northeast 86th St,FL,3.0,2.0,749000.0,0,25.8543,-80.1758,1,3,23,27,1,0,0,0,0,1,0,0,0,0,0
1949,1041 NE 83rd St,FL,2.0,3.0,1095000.0,0,25.8522,-80.1758,1,3,1,27,1,0,0,0,0,1,0,0,0,0,0
1950,1042 NE 95th St,FL,3.0,4.0,1725000.0,0,25.8628,-80.1759,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1951,1045 NE 82nd Ter,FL,2.0,3.0,619000.0,0,25.8514,-80.1755,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1952,1046 NE 90th St,FL,2.0,3.0,599000.0,0,25.8584,-80.1759,1,1,23,27,1,0,0,0,0,1,0,0,0,0,0
1953,1050 NE 82nd,FL,2.0,3.0,1916156.0,0,25.8502,-80.1754,1,5,1,27,0,0,0,1,0,1,0,0,0,0,0
1955,1000 NE 131st St,FL,2.0,3.0,349900.0,0,25.8959,-80.1784,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1956,1022 NE 114th St,FL,1.0,3.0,929000.0,0,25.8803,-80.1771,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1957,103 NE 115th St,FL,3.0,3.0,350000.0,0,25.881,-80.196,1,1,10,28,1,0,0,0,0,1,0,0,0,0,0
1958,1040 NE 121st St,FL,4.0,3.0,725000.0,0,25.8867,-80.1771,1,1,23,28,0,1,0,0,0,1,0,0,0,0,0
1961,1057 NE 109 th st,FL,3.0,3.0,605000.0,0,25.8761,-80.1764,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1962,1060 NE 142nd St,FL,1.0,3.0,375143.0,0,25.906,-80.1775,1,1,23,28,0,1,0,0,0,1,0,0,0,0,0
1963,1060 NE 150th St,FL,2.0,4.0,330000.0,0,25.9132,-80.178,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1964,1065 NE 150th ST,FL,3.0,4.0,775000.0,0,25.9126,-80.1996,1,1,10,28,0,1,0,0,0,1,0,0,0,0,0
1965,10737 NE 2nd Pl,FL,2.0,3.0,275000.0,1,25.8738,-80.192,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1966,10747 NE 2nd Ave,FL,0.0,0.0,598000.0,0,25.8739,-80.1936,1,1,10,28,1,0,0,0,0,0,1,0,0,0,0
1967,10748 NE 2nd Ct,FL,1.0,2.0,229000.0,0,25.8738,-80.1932,1,1,10,28,1,0,0,0,0,1,0,0,0,0,0
1968,10749 NE 2nd Ave,FL,0.0,0.0,285000.0,0,25.8739,-80.1936,1,1,10,28,1,0,0,0,0,0,1,0,0,0,0
1969,10760 NE 2nd Pl,FL,1.0,2.0,389000.0,0,25.8742,-80.1925,1,1,10,28,1,0,0,0,0,1,0,0,0,0,0
1970,10760 Northeast 2 Pl,FL,1.0,2.0,306000.0,0,25.8742,-80.1924,1,3,10,28,1,0,0,0,0,1,0,0,0,0,0
1971,10763 NE 3rd Ct,FL,2.0,3.0,399000.0,0,25.8743,-80.1904,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1972,10771 Northeast 2nd Ct,FL,2.0,3.0,319500.0,0,25.8743,-80.1928,1,3,10,28,1,0,0,0,0,1,0,0,0,0,0
1973,10780 NE 2nd Ct,FL,0.0,0.0,425000.0,0,25.8744,-80.1932,1,1,10,28,1,0,0,0,0,0,1,0,0,0,0
1974,1080 NE 150 St,FL,2.0,3.0,189000.0,0,25.8768,-80.195,1,1,10,28,1,0,0,0,0,1,0,0,0,0,0
1975,10801 Griffing Blvd,FL,2.0,3.0,1500000.0,0,25.8757,-80.1822,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1976,10801 Peachtree Dr,FL,2.0,4.0,341131.0,1,25.8746,-80.1767,1,3,23,28,1,0,0,0,0,1,0,0,0,0,0
1977,1081 NE 109 St,FL,2.0,3.0,452000.0,0,25.8828,-80.1959,1,1,10,28,1,0,0,0,0,1,0,0,0,0,0
1978,10824 NE 3rd Ct,FL,0.0,0.0,495000.0,0,25.8753,-80.1908,1,1,23,28,1,0,0,0,0,0,1,0,0,0,0
1979,10834 NE 2nd Pl,FL,2.0,3.0,264000.0,0,25.8753,-80.1925,1,1,10,28,1,0,0,0,0,1,0,0,0,0,0
1980,10840 NE 11 Ct,FL,3.0,4.0,290000.0,0,25.8753,-80.1748,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1981,10841 NE 11th Ave,FL,2.0,4.0,406000.0,0,25.8753,-80.1751,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1982,10850 NE 4th Ave,FL,2.0,2.0,369000.0,1,25.8759,-80.1901,1,3,23,28,1,0,0,0,0,1,0,0,0,0,0
1983,10861 Northeast 11th Ave,FL,2.0,3.0,220000.0,0,25.8755,-80.1751,1,3,23,28,1,0,0,0,0,1,0,0,0,0,0
1984,1089 NE 110th St,FL,3.0,4.0,479000.0,0,25.8768,-80.1762,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1985,1090 NE 110th St,FL,2.0,3.0,339000.0,0,25.8764,-80.1756,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1986,10900 N Bayshore Dr,FL,4.0,4.0,1600000.0,0,25.8763,-80.1648,1,1,1,28,1,0,0,0,0,1,0,0,0,0,0
1987,10900 Peachtree Dr,FL,2.0,3.0,375000.0,0,25.8759,-80.1772,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1988,10927 NE 8th Ave,FL,2.0,3.0,885000.0,0,25.8767,-80.1816,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1989,10981 NE 2nd Ave,FL,0.0,0.0,480000.0,0,25.8759,-80.1937,1,1,10,28,1,0,0,0,0,0,1,0,0,0,0
1990,11000  Peachtree Dr,FL,2.0,4.0,315000.0,0,25.8768,-80.1766,1,3,23,28,1,0,0,0,0,1,0,0,0,0,0
1991,11001 NE 9th Ct,FL,4.0,4.0,1800000.0,0,25.8768,-80.1786,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1992,1101 NE 109th St,FL,2.0,3.0,375000.0,0,25.8761,-80.1754,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1993,11010 NE 4th Ave,FL,2.0,4.0,735000.0,0,25.8764,-80.1901,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1994,1102 NE 117th St,FL,2.0,3.0,865000.0,0,25.8831,-80.176,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1995,11070 Peachtree Dr,FL,0.0,0.0,624900.0,0,25.8778,-80.1763,1,1,23,28,1,0,0,0,0,0,1,0,0,0,0
1996,11120 NE 8th Ave,FL,3.0,3.0,1399000.0,0,25.8779,-80.1823,1,1,23,28,0,1,0,0,0,1,0,0,0,0,0
1997,11143 W Biscayne Canal Rd,FL,2.0,3.0,310000.0,0,25.8782,-80.1861,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
1998,11195 W Biscayne Canal Road,FL,3.0,4.0,1499999.0,0,25.8784,-80.1862,1,2,23,28,1,0,0,0,0,1,0,0,0,0,0
1999,11195 W W.Biscayne Canal Rd,FL,3.0,4.0,1950000.0,0,25.8784,-80.1863,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
2000,1120 NE 110th TER,FL,2.0,4.0,375000.0,0,25.8771,-80.1756,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
2001,1120 NE 113th St,FL,0.0,0.0,650000.0,0,25.8796,-80.1748,1,1,23,28,1,0,0,0,0,0,1,0,0,0,0
2002,11201 Biscayne Canal,FL,2.0,3.0,855361.0,0,25.8786,-80.1863,1,5,23,28,0,0,0,1,0,1,0,0,0,0,0
2003,1125 NE 110th Ter,FL,2.0,3.0,450000.0,0,25.8776,-80.1755,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
2004,11250 Northeast 3rd Ave,FL,3.0,3.0,280000.0,0,25.8785,-80.1918,1,3,23,28,1,0,0,0,0,1,0,0,0,0,0
2005,11260 Peachtree Dr,FL,2.0,3.0,550000.0,0,25.8797,-80.1754,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
2006,1130 NE 111th St,FL,0.0,0.0,645000.0,0,25.8779,-80.1752,1,1,23,28,0,1,0,0,0,0,1,0,0,0,0
2007,11311 NE 8th Ave,FL,4.0,4.0,2100000.0,0,25.8797,-80.1817,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
2008,11315 NE 12th Ave,FL,3.0,3.0,675000.0,0,25.8801,-80.1737,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
2009,11315 NE 9th Ct,FL,4.0,4.0,950000.0,0,25.8798,-80.1787,1,1,23,28,1,0,0,0,0,1,0,0,0,0,0
2010,11325 Peachtree Dr,FL,0.0,0.0,250000.0,0,25.8803,-80.1745,1,1,23,28,1,0,0,0,0,0,1,0,0,0,0
